Id,ProductId,Score,Sentiment,Polarity,Summary
1093,B0025ULYKI,4,Neutral,0.1082516339869281,"Great Taste, Okay Crunch"
1094,B0025ULYKI,5,Positive,0.18009259259259258,Unbelievable deal on a hard to find pruduct!
1095,B0025ULYKI,5,Positive,0.21944444444444444,No more stale chips. Cheap!
1096,B0025ULYKI,5,Positive,0.3065972222222222,Zesty and Spiced
1097,B0025ULYKI,5,Positive,0.33690476190476193,Sooo Good!!
1098,B0025ULYKI,5,Neutral,0.10434981684981684,These are soooo good!!
1099,B0025ULYKI,3,Neutral,0.12999999999999998,OPEN BAG OF CHIPS!!!
1100,B0025ULYKI,5,Neutral,0.14047619047619048,college student gourmet
1101,B0025ULYKI,1,Neutral,-0.02812500000000001,Uncle rays without much taste
1102,B0025ULYKI,1,Positive,0.26499999999999996,These sure don't taste like ketchup to me!
1103,B0025ULYKI,5,Positive,0.422,Great Chips!!
1104,B0025ULYKI,2,Neutral,-0.02992424242424241,Where's the vinegar?
1105,B0025ULYKI,5,Positive,0.17166666666666666,Uncle Ray's Kosher Dill Potato chips
1106,B0025ULYKI,5,Positive,0.3416666666666666,uncle rays barbeque chips
1107,B0025ULYKI,4,Positive,0.27083333333333326,Not quite Old Dutch but much better than Herr's
1108,B0025ULYKI,5,Positive,0.19274376417233563,Tasty Chips
1109,B0025ULYKI,5,Positive,0.22000000000000003,Great chips!  Great flavor!
1110,B0025ULYKI,4,Positive,0.40727272727272723,Uncle Ray's BBQ chips are the best!
1111,B0025ULYKI,1,Positive,0.16322751322751325,They were so good until more people bought them and now meh
1112,B0025ULYKI,2,Negative,-0.07333333333333332,"Ketchup powdery coating excessive, overdone gritty"
1113,B0025ULYKI,3,Positive,0.19166666666666668,Good chips--nothing special
1114,B0025ULYKI,1,Negative,-0.16449999999999995,PLEASE!!!!!Don't waste your money
1115,B003UDV9SG,4,Neutral,-0.0013157894736842161,Good brand of food
1116,B00469VHRG,5,Positive,0.8,Rave reviews for my favorite vegetable!
1117,B002N2XXUC,5,Positive,0.5333333333333333,Metallic & Pearl Sheen Airbrush colors
1118,B002N2XXUC,5,Positive,0.3,Love these colors
1119,B002N2XXUC,5,Positive,0.3,lovely
1120,B0028SWACS,3,Neutral,0.05246212121212122,Quality white tea with added unusual flavors
1121,B0028SWACS,4,Positive,0.21064814814814814,Smells like Heaven...
1122,B0028SWACS,5,Positive,0.2816267066267066,Sublime Fragrance and Taste
1123,B0028SWACS,5,Positive,0.6666666666666666,one of the best
1124,B0028SWACS,5,Positive,0.6,Delicious
1125,B001KVLDBI,5,Positive,0.2916666666666667,All cherry - I couldn't find it in stores.
1126,B001KVLDBI,4,Positive,0.1592592592592593,Who could say no to a blow pop!
1127,B000UUYOPW,1,Neutral,-0.05,Beefeaters Swizzles Tripe 7-8 inch PACK OF 6
1128,B000UUYOPW,1,Negative,-0.11458333333333333,NOT 6 pieces.
1129,B003UDSXU8,4,Positive,0.39999999999999997,jolokia salsa review
1130,B003UDSXU8,4,Positive,0.4571428571428572,Spicy
1131,B003UDSXU8,5,Positive,0.32875000000000004,One of the best salsas!!
1132,B003UDSXU8,5,Positive,0.2784722222222223,The mouth is strong the anus is weaker
1133,B002OHOC6A,5,Positive,0.20608465608465606,My cats love it
1134,B002OHOC6A,5,Positive,0.2333333333333333,cat food
1135,B002OHOC6A,5,Neutral,0.06845238095238095,Cat Digs It!
1136,B002OHOC6A,5,Positive,0.15510204081632656,Great Value
1137,B002OHOC6A,4,Positive,0.3,"9 Lives Daily Essentials 15 pound bag cat food. Good food, good price."
1138,B002OHOC6A,5,Positive,0.6,Great deal
1139,B002OHOC6A,3,Neutral,0.11822916666666666,"Low quality ingredients, but..."
1140,B002OHOC6A,5,Positive,0.33363095238095236,Cats love it
1141,B002OHOC6A,5,Positive,0.39066666666666666,Cats Love this food.
1142,B002OHOC6A,5,Positive,0.45,Hard to please kitty LOVES it
1143,B002OHOC6A,1,Neutral,0.1,My cat hates it..
1144,B002NVPPHC,5,Positive,0.3,i love candy
1145,B002NVPPHC,5,Positive,0.85,the best!
1146,B001ELL7JM,5,Positive,0.32361111111111107,Non Alcoholic..
1147,B001ELL7JM,5,Positive,0.5,yummy!
1148,B001ELL7JM,2,Negative,-0.05555555555555555,bland
1149,B001ELL7JM,5,Positive,0.3,Tastes Great
1150,B004SR97LO,5,Positive,0.3876678876678877,"Raw, Organic, Fair Trade, Tastes Great"
1151,B004OHKJWE,1,Negative,-0.12840909090909092,Arrived broken and isn't eligible for return?
1152,B0017WFN4S,5,Positive,0.45959183673469395,Like tiny light flavored peanut halves....
1153,B004134H9W,1,Negative,-0.44166666666666665,Items in this Gift Basket were bad -- old and stale
1154,B004134H9W,1,Negative,-0.31875000000000003,Dried UP
1155,B004134H9W,2,Negative,-0.275,Mostly dry
1156,B004134H9W,1,Neutral,0.015539852304558193,Like to gamble? Buying the St. Patty's Dried Fruit Basket is a Crap-Shoot
1157,B004134H9W,5,Positive,0.425,Nice and Fresh
1158,B004134H9W,5,Positive,0.2701785714285715,Absolutely Delicious
1159,B007NWPB70,3,Positive,0.19755892255892257,Just ok
1160,B007NWPB70,4,Positive,0.2138888888888889,Best Iced tea
1161,B000084E1U,5,Negative,-0.27999999999999997,Cats love it!
1162,B003JNWQPC,1,Positive,0.21166666666666667,Vendor ripped off all of their cultures from other vendors
1163,B001DR488E,5,Negative,-0.07527777777777778,The BEST!!!!
1164,B004IF3TAQ,5,Positive,0.2894166666666667,Perfect for hard licorice lovers!
1165,B004IF3TAQ,3,Neutral,0.14610858585858585,Not nearly as good as Bissinger's French Long
1166,B004IF3TAQ,5,Neutral,0.11541666666666667,dense licorice flavor
1167,B004IF3TAQ,2,Negative,-0.18958333333333335,Kind of stale
1168,B000IUOBMA,1,Negative,-0.11499999999999999,Must Have Been Spoiled
1169,B001HTI226,3,Negative,-0.06666666666666667,Bisphenol A
1170,B001HTI226,5,Positive,0.19166666666666665,Spectacular tomatoes
1171,B001HTI226,5,Neutral,0.11720779220779219,Next best thing to fresh tomatoes
1172,B001HTI226,5,Positive,0.2484375,Excellent tomatoes
1173,B001HTI226,4,Neutral,0.0,Ok
1174,B004XRJ1W4,5,Positive,0.2833333333333334,Gummy Bears
1175,B004MTMYNQ,5,Positive,0.3666666666666667,Too addicting
1176,B004MTMYNQ,5,Positive,0.55,Yummmmy
1177,B00283V4GQ,1,Negative,-0.07550000000000003,False Advertising
1178,B00283V4GQ,1,Neutral,0.1285714285714286,MADE IN CHINA
1179,B00283V4GQ,3,Neutral,0.008333333333333326,Mini Lollipops
1180,B00283V4GQ,5,Positive,0.19375,Very Cute!
1181,B00283V4GQ,5,Positive,0.51,Perfect Lollipops
1182,B00283V4GQ,1,Neutral,0.039999999999999994,Not what I expected
1183,B00283V4GQ,5,Positive,0.30592592592592593,Great service
1184,B00283V4GQ,5,Positive,0.3833333333333333,Loved these
1185,B00283V4GQ,5,Positive,0.65,Lollipops
1186,B00283V4GQ,1,Neutral,-0.01499999999999999,Not as pictured
1187,B00283V4GQ,4,Neutral,0.10657894736842102,"Slightly funny taste to begin with, but I can't stop eating them!"
1188,B00283V4GQ,5,Positive,0.5166666666666666,Great for Birthday Themed Party
1189,B00283V4GQ,5,Positive,0.5083333333333333,Fun stuff
1190,B00283V4GQ,5,Positive,0.2487012987012987,Very cute pops
1191,B00283V4GQ,1,Negative,-0.23750000000000004,Shipping
1192,B00283V4GQ,5,Positive,0.5,small swirled lollipops
1193,B00283V4GQ,4,Neutral,0.06363636363636363,"Cute, small lollipops, a few arrived broken"
1194,B00283V4GQ,5,Positive,0.35625,Great Product!
1195,B000JWEEB0,4,Positive,0.20873316498316502,Apple Cinnamon Muffins
1196,B000JWEEB0,4,Neutral,0.13380952380952377,Excellent Product
1197,B000JWEEB0,1,Negative,-0.16666666666666666,YUCK
1198,B005J4ZMR8,5,Positive,0.6,Marianne
1199,B008L19ZQ0,5,Neutral,0.09142156862745099,Favorite thing about Brazil
1200,B008L19ZQ0,5,Neutral,0.11266666666666669,Delicious and easy
1201,B008L19ZQ0,5,Positive,0.4,Love Taro
1202,B008L19ZQ0,5,Positive,0.22142857142857145,I was able to eat bread again!
1203,B008L19ZQ0,5,Neutral,0.1,Service was good
1204,B00845LR4G,3,Neutral,0.023809523809523805,Mini Mini is right!
1205,B005O072PC,5,Positive,0.45,Yummy
1206,B005O072PC,5,Positive,0.21716269841269845,The best twice baked potatoes you'll ever have!
1207,B005O072PC,1,Neutral,0.08725,Over Rated (way over priced)Frozen meats
1208,B005O072PC,4,Positive,0.40238095238095245,I like these!
1209,B005O072PC,3,Positive,0.44027777777777777,Actually pretty good
1210,B005O072PC,4,Positive,0.5,yum yum yum!
1211,B005O072PC,1,Negative,-0.07500000000000001,Not like the picture
1212,B005O072PC,5,Positive,0.65,Now this is my kind of Potato with Steak
1213,B005O072PC,4,Positive,0.2,Tasty and easy to make
1214,B005O072PC,5,Positive,0.4106944444444444,Very Good
1215,B005O072PC,5,Positive,0.5750000000000001,Potatoes
1216,B005O072PC,5,Neutral,0.12653061224489795,"Tasty, and perfect sized."
1217,B005O072PC,3,Positive,0.5444444444444444,Yum
1218,B005O072PC,4,Positive,0.45833333333333337,Tasty
1219,B005O072PC,4,Positive,0.3166666666666667,"Quick, easy, taste great"
1220,B005O072PC,4,Positive,0.19368217054263562,A+
1221,B005O072PC,5,Positive,0.5858333333333333,so good!
1222,B005O072PC,5,Positive,0.3687728937728938,These are the best hash browns!!!!!!!!!!
1223,B005O072PC,4,Positive,0.2857142857142857,Au Gratin Potatoes
1224,B005O072PC,5,Positive,0.3888888888888889,So Good!
1225,B005O072PC,4,Neutral,0.09375,tasted ok.... a bit overpriced tho
1226,B005O072PC,4,Positive,0.5833333333333334,They're pretty good.
1227,B005O072PC,5,Positive,0.3958333333333333,Easy for a single lifestyle
1228,B005O072PC,3,Positive,0.8,Unimpressed
1229,B005O072PC,3,Positive,0.26325757575757575,Mashed Taters
1230,B005O072PC,5,Positive,0.2,Taters ...
1231,B005O072PC,5,Positive,0.3033333333333333,Omaha Chicken and Stuffed Baked Potatoies
1232,B005O072PC,5,Positive,0.5549999999999999,Stuffed Baked Potatoes
1233,B006QFTT4Q,5,Positive,0.26869047619047626,Big fan!
1234,B006QFTT4Q,5,Positive,0.22222222222222224,MAXIMUM RAVE POWER
1235,B000K296BW,3,Neutral,0.0,"Shipping by price, not weight?"
1236,B000K296BW,1,Positive,0.25,What?  No ingredient list?
1237,B002G8N4ZW,5,Positive,0.28244047619047624,Great Product! This is REAL Garlic Juice!
1238,B002G8N4ZW,4,Positive,0.25357142857142856,Spray garlic!
1239,B002G8N4ZW,5,Positive,0.39999999999999997,garlic juice
1240,B002G8N4ZW,5,Neutral,0.11306089743589742,Now a staple
1241,B000OK7UDG,5,Positive,0.39999999999999997,Delicious tea!!!
1242,B000OK7UDG,1,Negative,-0.10324633699633698,Can't detect the prickly pear
1243,B002483RNI,5,Positive,0.36666666666666664,Maple Syrup
1244,B00002Z754,5,Positive,0.2777777777777778,WOW Make your own 'slickers' !
1245,B00002Z754,5,Positive,0.39999999999999997,Great Product
1246,B001209QMU,5,Neutral,0.047222222222222235,Too good to be true.
1247,B001FA1L7K,5,Positive,0.24833333333333335,perfect size!
1248,B001FA1L7K,5,Positive,0.39351851851851855,Great Deal and So Convenient
1249,B001FA1L7K,5,Neutral,0.11666666666666668,Spam for any meal
1250,B004QXELMK,5,Positive,0.39285714285714285,OMG! So Good!
1251,B0045TK2ZK,1,Negative,-0.06153846153846154,Horrible!
1252,B002T62G7S,5,Positive,0.375,Crab Cakes Delight
1253,B002T62G7S,3,Negative,-0.11121794871794868,"Just OK, I guess that all canned crab is not that great"
1254,B002CTJG02,5,Neutral,0.05,VERY HEALTHFUL TREAT FOR DOGS
1255,B002CTJG02,5,Negative,-0.22916666666666666,My yorkiepoo loves these.
1256,B002CTJG02,5,Positive,0.25,Great choice for little dogs
1257,B001FA1L7A,5,Neutral,0.0,Barb
1258,B001FA1L7A,5,Positive,0.2802922077922078,"The true, the classic custard for authentic, yummy English trifle"
1259,B001FA1L7A,5,Positive,0.16,Delicious! Best custard ever!
1260,B001FA1L7A,5,Positive,0.315,Best vanilla custard ever
1261,B001FA1L7A,5,Positive,0.6500000000000001,Bird's Custard Powder
1262,B001FA1L7A,5,Positive,0.15277777777777776,happily home
1263,B001FA1L7A,5,Positive,0.2683333333333333,Bird's Custard Powder
1264,B001FA1L7A,5,Positive,0.18166666666666667,Hard to find - Bird's custard powder
1265,B001FA1L7A,5,Positive,0.77,Wonderful product!
1266,B003O7A70Y,5,Neutral,0.10935374149659864,Makes excellent biryani
1267,B000LKZTSC,4,Neutral,0.11190476190476191,"Good tea, bad bag"
1268,B000LKZTSC,5,Neutral,0.0,Lifesaver!
1269,B000LKZTSC,5,Positive,0.39,Great tasting tea for Cold & Flu
1270,B000LKZTSC,5,Neutral,0.034583333333333334,A Healing Tea
1271,B000LKZTSC,5,Negative,-0.14499999999999996,Medicinal tea that really helps
1272,B007237380,5,Positive,0.4533333333333333,Absolutely the Best
1273,B000WNJ73Q,5,Positive,0.27499999999999997,"Healthy, non-fattening, just the right size and delicious!"
1274,B000WNJ73Q,4,Positive,0.39333333333333326,Good training treat
1275,B000WNJ73Q,5,Neutral,-0.00040598290598290327,My Dogs Love This Treat
1276,B000WNJ73Q,5,Neutral,-0.02500000000000001,5 Woofs!
1277,B000WNJ73Q,5,Positive,0.3333333333333333,The best dog treat ever
1278,B000WNJ73Q,5,Neutral,0.0,Lucy's treats
1279,B000WNJ73Q,5,Neutral,0.12222222222222223,Yummy Treats
1280,B000WNJ73Q,5,Positive,0.2571428571428572,bulldogs rule
1281,B000WNJ73Q,5,Neutral,-0.025,Best Friend treats
1282,B000WNJ73Q,5,Positive,1.0,Great for training!
1283,B000WNJ73Q,5,Neutral,-0.046875,great product
1284,B000WNJ73Q,5,Neutral,0.12222222222222223,My dogs love 'em.
1285,B000WNJ73Q,5,Neutral,0.033333333333333326,My dog loves liver biscotti.
1286,B000WNJ73Q,5,Positive,1.0,Make your dog happy!
1287,B000WNJ73Q,5,Positive,0.1986111111111111,Great Treats!
1288,B000WNJ73Q,5,Positive,0.315,Excellent dog treats.
1289,B000WNJ73Q,5,Positive,0.25625,Jack's treats
1290,B000WNJ73Q,4,Positive,0.24333333333333337,"A GREAT TREAT, BUT WAY OVERPRICED SHIPPING CHARGES"
1291,B000WNJ73Q,5,Positive,0.24375,Our dogs go crazy for this!
1292,B000WNJ73Q,5,Positive,0.29343137254901963,Liver Biscotti rules in our house
1293,B000WNJ73Q,5,Positive,0.4,Rich J Wyzykoski
1294,B000WNJ73Q,1,Neutral,0.05925925925925926,Waste of money
1295,B002WJYCR4,5,Positive,0.3875,Deeee-licious!
1296,B001FA1L7U,5,Positive,0.24166666666666667,u talked me into it  mr. beer nut
1297,B001FA1L7U,5,Positive,0.4583333333333333,mmmmmmmm...beer...nuts!
1298,B001FA1L7U,5,Positive,0.42000000000000004,jgk likes beer nuts
1299,B001FA1L7U,5,Positive,0.2875,Just as I remembered.
1300,B001FA1L7U,4,Neutral,0.0,Mild Sweet And Salty Blend
1301,B001FA1L7U,5,Neutral,0.06000000000000001,great customer service
1302,B001FA1L7U,5,Positive,0.19285714285714287,Hard to find Beer Nuts
1303,B001FA1L7U,4,Positive,0.18571428571428572,Beer Nuts
1304,B001FA1L7U,5,Positive,0.437037037037037,The Best!
1305,B001FA1L7U,5,Positive,0.22176870748299324,Salty with a hint of sweetness
1306,B001FA1L7U,2,Neutral,0.049999999999999996,What Happened
1307,B001FA1L7U,1,Neutral,0.016666666666666677,beer nuts
1308,B001FA1L7U,1,Negative,-0.16751700680272105,The flavor is gone
1309,B001FA1L7U,1,Positive,0.2942857142857142,Not my best experience
1310,B000FAMUO4,5,Positive,0.5059523809523809,Yum
1311,B000FAMUO4,5,Positive,0.7150000000000001,Beautiful and Delicious
1312,B000FAMUO4,5,Positive,0.26196236559139785,Superb Pasta!
1313,B003MCEV0I,5,Neutral,-1.3877787807814457e-17,Expensive But Worth It!
1314,B003MCEV0I,5,Positive,0.3717777777777778,One of the best sweet hot sauces out there
1315,B002ULEFYE,5,Positive,0.8,chocolot!
1316,B00110GBII,5,Positive,0.37,Much better than milk chocolate!
1317,B00110GBII,5,Positive,0.75,Great dipping chocolate right out from microwave!
1318,B004EKO2HE,1,Neutral,0.04343891402714933,"Warning: Reviews do not reflect actual product (Feb 19, 2012)"
1319,B004EKO2HE,5,Neutral,0.10416666666666667,Awesome cacao
1320,B004EKO2HE,4,Neutral,0.09213675213675214,The Price is Right
1321,B004EKO2HE,1,Neutral,0.10636060554029304,"NOT what I originally ordered! BOO, amazon!"
1322,B004EKO2HE,5,Positive,0.27745454545454545,great tasting cocoa powder
1323,B004EKO2HE,5,Positive,0.9,outrageous
1324,B004EKO2HE,5,Positive,0.23076923076923075,Alive and Aware Organic Raw Cacao Powder
1325,B004EKO2HE,5,Neutral,0.11164835164835166,"Equidorian OJio Arriba Carillo ""RAW Oranic"" Cacao"
1326,B004EKO2HE,1,Neutral,-0.005769230769230775,Poor quality product
1327,B004EKO2HE,5,Positive,0.25,The best!
1328,B004EKO2HE,5,Positive,0.19285714285714287,Super Delicious!
1329,B000VX9XFE,5,Positive,0.4694444444444444,bread mixes
1330,B000VX9XFE,5,Positive,0.52,GREAT
1331,B00126EQBU,5,Positive,0.25642857142857145,What bacon is supposed to be
1332,B008MMLXEK,5,Positive,0.37222222222222223,Delicous
1333,B002TM37RU,5,Positive,0.43,DELICIOUS
1334,B002TM37RU,5,Positive,0.25,OMG COOKIES
1335,B002TM37RU,5,Positive,0.40249999999999997,GOOD!
1336,B002TM37RU,5,Positive,0.22499999999999998,Great Cookies
1337,B000I5DJVE,2,Neutral,0.047953216374269025,Got a chest cold with a nasty cough?????
1338,B000I5DJVE,5,Positive,0.35,Better than cherry nibs (the ones with gluten)
1339,B000I5DJVE,5,Positive,0.655,Candy Tree Organic Cherry Bites
1340,B000I5DJVE,3,Positive,0.43500000000000005,a little to hard
1341,B000I5DJVE,4,Positive,0.22051282051282056,Gluten-free bliss!
1342,B000I5DJVE,4,Positive,0.27999999999999997,Gluten Free Licorice
1343,B000ODRY9I,5,Positive,0.1525,Instant Favorite!
1344,B000ODRY9I,5,Positive,0.2333333333333333,Thick and creamy; nice flavor
1345,B000ODRY9I,5,Neutral,0.10000000000000002,Good dressing
1346,B000ODRY9I,5,Positive,0.47500000000000003,Wish bone Fat Free Ranch Dressing
1347,B000ODRY9I,5,Positive,0.31666666666666665,Its GOOD!!!
1348,B000ODRY9I,5,Positive,0.48214285714285715,"Good price, good product"
1349,B000ODRY9I,1,Positive,0.4333333333333333,"Sorry, taste is not pleasing."
1350,B000ODRY9I,5,Positive,0.2619047619047619,GREAT FAT FREE RANCH
1351,B001JTCPE0,5,Positive,0.43900000000000006,Delicious tea- slight hints of almond and chocolate but not overpowering
1352,B003Y0ZJUE,5,Positive,0.52,Great for multi-infusion.. Jasmine Dragon Pearl Green TEA
1353,B0046HFHD8,5,Positive,0.26666666666666666,Darn Good!
1354,B0046HFHD8,3,Negative,-0.095,Difficult to review.
1355,B005151BV6,5,Positive,0.2625,Yummy!
1356,B005151BV6,5,Neutral,0.08726851851851852,Great product and good price
1357,B005151BV6,5,Positive,0.34464285714285714,"Great flavor, shipped fast"
1358,B005151BV6,5,Negative,-0.22916666666666669,Delicious and hard to find
1359,B005151BV6,5,Positive,0.16666666666666666,Tic-Tac-Yum!
1360,B005151BV6,5,Positive,0.2991666666666667,Great tasting little treats
1361,B005151BV6,4,Positive,0.3625,Good
1362,B005151BV6,5,Positive,0.21999999999999997,Cherry good!
1363,B005151BV6,5,Positive,0.6,tic tac
1364,B005151BV6,4,Positive,0.4,tic tac solution
1365,B0006GWXYY,5,Positive,0.35124999999999995,easter basket
1366,B007KDXVII,5,Neutral,-0.041666666666666664,Bars
1367,B0013JQON4,5,Positive,0.3166666666666667,Another favorite!
1368,B0013JQON4,5,Positive,0.29374999999999996,Good flour for gluten-free baking
1369,B0013JQON4,5,Positive,0.36333333333333334,Great for GF Baking
1370,B0013JQON4,5,Positive,0.25599999999999995,Perfect Treat!
1371,B0013JQON4,5,Positive,0.18,Best for Sweets :]
1372,B001HTN94C,4,Positive,0.31823717948717944,"Spectrum Naturals Walnut Oil, refined"
1373,B00068PCTU,5,Positive,0.31250000000000006,White Stevia 12 Oz Pwdr
1374,B00068PCTU,5,Positive,0.1991351617132867,"Great taste, safe & Natural"
1375,B00068PCTU,3,Positive,0.16351756087050207,"Only 6.4% Stevia Extract, but very good flavor"
1376,B00068PCTU,5,Positive,0.3958333333333333,My new favorite sweetener
1377,B00068PCTU,5,Positive,0.175,best tasting stevia
1378,B00068PCTU,5,Positive,0.21944444444444444,Get Healthy Live Better and Longer
1379,B00068PCTU,5,Positive,0.3435515873015873,An Excellent Alternative to Artificial Sweetners
1380,B00068PCTU,5,Positive,0.425,Best tasting
1381,B00068PCTU,5,Negative,-0.09081632653061224,Also look for the packets
1382,B00068PCTU,1,Positive,0.3,used to be my favorite
1383,B00068PCTU,3,Neutral,0.1125,meh
1384,B00068PCTU,5,Negative,-0.17343750000000005,NuNaturals Nustevia is great
1385,B00068PCTU,5,Neutral,0.07718855218855218,I love this stuff
1386,B00068PCTU,4,Neutral,0.12272727272727274,Tastes great in iced drinks
1387,B00068PCTU,5,Positive,0.5,Great Product!  No bitter taste.  Won't spike your insulin!
1388,B00068PCTU,5,Positive,0.18357142857142855,Great Taste and Zero Calories
1389,B00068PCTU,5,Positive,0.4861111111111111,Sweeter than sugar!!
1390,B00068PCTU,5,Positive,0.16666666666666666,Best alternative to sugar.
1391,B00068PCTU,5,Positive,0.25,Great taste and great value
1392,B00068PCTU,5,Positive,0.22971428571428573,The World's Best Sweetener
1393,B00068PCTU,4,Positive,0.2528888888888889,Best stevia product I've found
1394,B00068PCTU,5,Neutral,0.09761904761904762,Sweet stuff!
1395,B00068PCTU,5,Positive,0.33571428571428574,great product
1396,B00068PCTU,5,Positive,0.4775925925925926,The best I've ever had!
1397,B00068PCTU,5,Positive,0.23460317460317456,Best taste ever!
1398,B00068PCTU,5,Positive,0.40833333333333327,Great Product
1399,B00068PCTU,5,Positive,0.15658730158730158,"Perfectly, naturally sweet!"
1400,B00068PCTU,5,Positive,0.8333333333333334,the best stevia
1401,B00068PCTU,5,Neutral,0.13333333333333333,Love this stuff!
1402,B00068PCTU,5,Positive,0.34789377289377293,The Only Sweetener I Will Use
1403,B00068PCTU,5,Neutral,0.10583333333333331,Great Sweetener!
1404,B00068PCTU,5,Neutral,0.1275,Best stevia product I ever used
1405,B00068PCTU,4,Positive,0.18706666666666666,Sweetly satisfying...
1406,B00068PCTU,5,Neutral,0.06909722222222221,The Best Stevia
1407,B001EO7GAI,5,Positive,0.3693333333333333,great inexpensive caviar
1408,B001EO7GAI,5,Positive,0.5666666666666668,"Great red caviar, tasty and attractive on eggs"
1409,B001EO7GAI,5,Positive,0.5248979591836734,Another great experience with amazon
1410,B001EO7GAI,1,Negative,-0.4979166666666666,Worst Caviar Ever
1411,B001EO7GAI,3,Positive,0.29000000000000004,Great as a topping on your culinary creations
1412,B001EO7GAI,3,Neutral,0.1425,fishy little devils
1413,B001EO7GAI,1,Negative,-0.42333333333333334,Disappointing...
1414,B001EO7GAI,2,Positive,0.1619047619047619,too much red dye and too little taste.... other than that it is great-lol
1415,B001EO7GAI,5,Positive,0.3495421245421246,All hail the Israelis!
1416,B001EO7GAI,5,Neutral,0.10000000000000002,Worthy Every $
1417,B001EO7GAI,5,Positive,0.31999999999999995,"Wow!!!! A great deal love,love , love it!!!!1"
1418,B001EO7GAI,2,Negative,-0.42499999999999993,Yuck!
1419,B001EO7GAI,5,Positive,0.19374999999999998,"Great price, quality caviar."
1420,B005CV7TOC,5,Positive,0.4,the family loved it
1421,B0043H35N0,5,Positive,0.45,Best for on the road snacks and health
1422,B005LURDB8,3,Neutral,0.056770833333333326,Smaller Than Expected
1423,B005LURDB8,4,Positive,0.17500000000000002,"For the price, these are great for all. Even a crowd. Much better than the smaller FlavorIce."
1424,B00061NJ06,4,Positive,0.31794871794871793,Costa Rican Export Coffee
1425,B00061NJ06,5,Positive,0.3875,Vintage Tasting Coffee
1426,B00061NJ06,5,Neutral,0.09999999999999999,Coffee from Amazon.com
1427,B00061NJ06,5,Neutral,0.07619047619047618,Best Coffee Ever
1428,B00061NJ06,5,Positive,0.7166666666666668,Great Coffee
1429,B00061NJ06,5,Positive,0.3384615384615385,Happy Customer
1430,B00061NJ06,5,Positive,0.6533333333333333,Great Taste!
1431,B00061NJ06,5,Positive,0.34904761904761905,Fantastic Coffee!
1432,B00061NJ06,4,Positive,1.0,My aunt's favorite
1433,B00061NJ06,5,Neutral,0.14837662337662338,Excellent Coffee
1434,B0025VPBQ0,1,Positive,0.2125,NOT 144 PACKETS!!  ONLY 12!!!!
1435,B0000VLH8S,5,Positive,0.38055555555555554,Create Exquisite Cake Decorations
1436,B0000VLH8S,5,Positive,0.2125,The Inexpensive Alternative to Gold Leaf!
1437,B0000VLH8S,4,Neutral,0.125,shining star
1438,B0000VLH8S,5,Neutral,0.08194444444444444,gold dust is awesome
1439,B0000VLH8S,1,Neutral,0.05,not edible
1440,B001E50UEQ,3,Positive,0.23344444444444445,It's Fast.  It's Food.
1441,B001E50UEQ,3,Neutral,-0.02850877192982456,Not Bad
1442,B001E50UEQ,4,Neutral,0.06540404040404041,"Tasty, Quick Meal"
1443,B001E50UEQ,5,Positive,0.25,I'm a fan
1444,B001E50UEQ,3,Neutral,0.14884259259259258,Neither great nor bad
1445,B001E50UEQ,1,Negative,-0.078125,Not very good
1446,B001E50UEQ,4,Neutral,0.03333333333333335,Chicken and Rice ???
1447,B001E50UEQ,3,Positive,0.26666666666666666,THICK SOUP
1448,B001E50UEQ,2,Neutral,0.07838541666666668,"Not a lot of flavor, not a lot of chicken"
1449,B001E50UEQ,5,Positive,0.6916666666666667,Hormel Compleats are simply wonderful
1450,B003OB2EP6,5,Positive,0.3384615384615384,The best around
1451,B003OB2EP6,3,Positive,0.1996376811594203,"Okay price, fast easy meals"
1452,B003OB2EP6,5,Positive,0.3869372294372294,Good
1453,B003OB2EP6,5,Positive,0.2986111111111111,A Good Choice
1454,B003OB2EP6,5,Positive,0.1670995670995671,fantastic  hot meal
1455,B003OB2EP6,4,Positive,0.2943877551020408,Chicken noodle
1456,B003OB2EP6,2,Positive,0.1571428571428571,not good
1457,B006ZLAH4M,4,Positive,0.34,"So far, Donut Shop Classics are the best pods I've tried"
1458,B004S4V9Y0,5,Positive,0.55,Restaurant taste at home
1459,B001EO7E2I,4,Negative,-0.09375,Yum
1460,B0040WHJQM,5,Positive,0.16165922619047624,YUM YUM!
1461,B0040WHJQM,5,Positive,0.39285714285714285,why is this soup/entree so unpopular????
1462,B0040WHJQM,5,Positive,0.2761904761904762,One of my favorites
1463,B0040WHJQM,5,Positive,0.5,LOVE THIS!
1464,B0040WHJQM,4,Positive,0.21388888888888888,"Quick, easy and tasty!"
1465,B0040WHJQM,4,Neutral,0.08333333333333333,Yum!
1466,B0040WHJQM,5,Positive,0.20879629629629626,Love it.
1467,B0040WHJQM,3,Negative,-0.16428571428571428,It's OK
1468,B0040WHJQM,3,Positive,0.3814814814814815,Bent in Delivery
1469,B0040WHJQM,5,Neutral,0.11394927536231883,"Great for a healthy, hot, great-tasting vegan meal on the go!"
1470,B0040WHJQM,3,Neutral,0.1330687830687831,Glorified Cup of Noodles
1471,B0040WHJQM,3,Positive,0.20833333333333334,not bad but not too much flavor
1472,B0040WHJQM,2,Positive,0.1875,Noodles not good
1473,B0040WHJQM,1,Negative,-0.08733333333333335,HORRIBLE.
